Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
364,CA-2026-100363,2024-12-17,2024-12-22,Standard Class,Co-10702,Corporate,United States,Arizona,West,Office Supplies,Storage,203.68,7,0.0,470.51
365,CA-2026-100364,2024-12-18,2024-12-22,First Class,Co-10847,Corporate,United States,Arizona,West,Office Supplies,Storage,112.63,8,0.5,43.89
366,CA-2026-100365,2024-12-19,2024-12-24,Standard Class,Co-10573,Corporate,United States,Pennsylvania,East,Furniture,Chairs,41.43,7,0.0,-3.49
367,CA-2026-100366,2024-12-20,2024-12-24,Standard Class,Co-10900,Consumer,United States,Washington,West,Office Supplies,Art,861.28,9,0.3,1368.45
368,CA-2026-100367,2024-12-21,2024-12-24,Second Class,Ho-10509,Home Office,United States,California,West,Office Supplies,Art,348.91,9,0.0,-213.41
369,CA-2026-100368,2024-12-22,2024-12-26,Standard Class,Co-10573,Consumer,United States,New York,East,Office Supplies,Binders,71.11,6,0.2,11.3
370,CA-2026-100369,2024-12-23,2024-12-28,First Class,Ho-10455,Home Office,United States,Illinois,Central,Office Supplies,Appliances,19.53,7,0.3,30.57
371,CA-2026-100370,2024-12-24,2024-12-26,First Class,Co-10779,Corporate,United States,Florida,South,Furniture,Tables,16.66,2,0.0,7.82
372,CA-2026-100371,2024-12-25,2024-12-29,Standard Class,Co-10292,Consumer,United States,Florida,South,Furniture,Tables,30.65,9,0.0,11.66
373,CA-2026-100372,2024-12-26,2024-12-28,Standard Class,Co-10798,Corporate,United States,Illinois,Central,Office Supplies,Appliances,178.87,1,0.0,-12.73
374,CA-2026-100373,2024-12-27,2024-12-30,Standard Class,Co-10370,Consumer,United States,Pennsylvania,East,Furniture,Tables,533.35,1,0.3,5.07
375,CA-2026-100374,2024-12-28,2024-12-29,Second Class,Co-10213,Corporate,United States,Indiana,Central,Furniture,Chairs,142.33,3,0.0,-12.61
376,CA-2026-100375,2024-12-28,2024-12-31,Same Day,Co-10996,Consumer,United States,Washington,West,Technology,Machines,375.23,6,0.0,-212.41
377,CA-2026-100376,2024-12-29,2025-01-02,Second Class,Co-10622,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,123.08,5,0.0,151.39
378,CA-2026-100377,2024-12-30,2025-01-01,Standard Class,Ho-10154,Home Office,United States,Ohio,East,Office Supplies,Appliances,251.6,2,0.0,-24.54
379,CA-2026-100378,2024-12-31,2025-01-02,Second Class,Co-10869,Consumer,United States,Massachusetts,East,Technology,Copiers,268.26,9,0.2,140.03
380,CA-2026-100379,2025-01-01,2025-01-06,Standard Class,Ho-10164,Home Office,United States,Virginia,South,Technology,Accessories,43.22,4,0.0,5.45
381,CA-2026-100380,2025-01-02,2025-01-04,Second Class,Co-10783,Consumer,United States,Indiana,Central,Office Supplies,Art,94.64,4,0.1,132.62
382,CA-2026-100381,2025-01-03,2025-01-08,Standard Class,Co-10371,Corporate,United States,Ohio,East,Technology,Phones,207.84,5,0.3,25.21
383,CA-2026-100382,2025-01-04,2025-01-05,Second Class,Co-10601,Corporate,United States,Pennsylvania,East,Office Supplies,Binders,19.66,8,0.0,-23.91
384,CA-2026-100383,2025-01-05,2025-01-09,Standard Class,Co-10761,Corporate,United States,Massachusetts,East,Office Supplies,Binders,94.74,4,0.1,-49.83
385,CA-2026-100384,2025-01-06,2025-01-11,Same Day,Co-10461,Consumer,United States,Indiana,Central,Office Supplies,Appliances,158.06,5,0.0,122.06
386,CA-2026-100385,2025-01-07,2025-01-08,Standard Class,Co-10245,Consumer,United States,Florida,South,Office Supplies,Storage,1120.84,4,0.1,644.06
387,CA-2026-100386,2025-01-08,2025-01-10,Second Class,Co-10308,Consumer,United States,Arizona,West,Office Supplies,Storage,133.69,6,0.0,41.11
388,CA-2026-100387,2025-01-09,2025-01-11,First Class,Co-10385,Consumer,United States,North Carolina,South,Office Supplies,Paper,343.63,3,0.2,48.75
389,CA-2026-100388,2025-01-10,2025-01-11,Standard Class,Co-10109,Corporate,United States,Pennsylvania,East,Furniture,Bookcases,118.15,8,0.0,-158.45
390,CA-2026-100389,2025-01-11,2025-01-13,First Class,Ho-10838,Home Office,United States,Florida,South,Office Supplies,Art,323.31,6,0.0,213.24
391,CA-2026-100390,2025-01-12,2025-01-13,Second Class,Ho-10285,Home Office,United States,Virginia,South,Furniture,Chairs,185.98,5,0.0,95.63
392,CA-2026-100391,2025-01-13,2025-01-18,Standard Class,Co-10673,Corporate,United States,Arizona,West,Office Supplies,Binders,440.36,2,0.0,-97.12
393,CA-2026-100392,2025-01-14,2025-01-19,Standard Class,Co-10696,Corporate,United States,Indiana,Central,Office Supplies,Binders,110.85,7,0.2,-85.48
394,CA-2026-100393,2025-01-15,2025-01-16,Second Class,Co-10563,Corporate,United States,Michigan,Central,Office Supplies,Storage,190.42,2,0.0,-47.93
395,CA-2026-100394,2025-01-16,2025-01-21,Standard Class,Co-10233,Consumer,United States,Virginia,South,Office Supplies,Art,203.86,1,0.1,-25.57
396,CA-2026-100395,2025-01-17,2025-01-22,Standard Class,Ho-10934,Home Office,United States,North Carolina,South,Technology,Phones,113.05,7,0.0,131.23
397,CA-2026-100396,2025-01-18,2025-01-23,Standard Class,Co-10908,Corporate,United States,Illinois,Central,Office Supplies,Art,36.17,5,0.1,-13.36
398,CA-2026-100397,2025-01-19,2025-01-22,Second Class,Co-10270,Corporate,United States,Michigan,Central,Office Supplies,Binders,24.65,1,0.0,-1.21
399,CA-2026-100398,2025-01-20,2025-01-24,Standard Class,Co-10312,Consumer,United States,Oregon,West,Office Supplies,Appliances,8.36,4,0.0,-3.21
400,CA-2026-100399,2025-01-21,2025-01-23,First Class,Co-10629,Consumer,United States,Massachusetts,East,Furniture,Furnishings,418.56,4,0.0,627.34
401,CA-2026-100400,2025-01-22,2025-01-25,Same Day,Co-10925,Consumer,United States,Florida,South,Furniture,Furnishings,58.96,7,0.2,103.27
402,CA-2026-100401,2025-01-23,2025-01-28,Same Day,Ho-10601,Home Office,United States,Michigan,Central,Furniture,Furnishings,52.53,9,0.0,-29.17
403,CA-2026-100402,2025-01-24,2025-01-25,Second Class,Co-10671,Corporate,United States,Georgia,South,Office Supplies,Art,271.39,2,0.3,-1.31
404,CA-2026-100403,2025-01-25,2025-01-30,Standard Class,Co-10699,Consumer,United States,Virginia,South,Office Supplies,Appliances,82.14,1,0.3,-4.26
405,CA-2026-100404,2025-01-26,2025-01-30,Second Class,Ho-10126,Home Office,United States,Indiana,Central,Technology,Accessories,146.06,2,0.0,27.79
406,CA-2026-100405,2025-01-27,2025-02-01,Standard Class,Co-10167,Consumer,United States,Oregon,West,Furniture,Furnishings,40.47,7,0.1,-47.99
407,CA-2026-100406,2025-01-27,2025-01-28,Standard Class,Co-10889,Consumer,United States,Florida,South,Furniture,Chairs,647.51,6,0.0,787.97
408,CA-2026-100407,2025-01-28,2025-02-01,Standard Class,Co-10507,Consumer,United States,Oregon,West,Technology,Accessories,386.54,4,0.0,176.1
409,CA-2026-100408,2025-01-29,2025-02-03,Standard Class,Co-10651,Corporate,United States,Indiana,Central,Furniture,Furnishings,403.71,1,0.2,109.55
410,CA-2026-100409,2025-01-30,2025-02-03,Second Class,Ho-10208,Home Office,United States,Massachusetts,East,Office Supplies,Binders,109.44,1,0.1,-9.98
411,CA-2026-100410,2025-01-31,2025-02-02,Second Class,Co-10173,Consumer,United States,Ohio,East,Office Supplies,Appliances,292.4,5,0.1,371.67
412,CA-2026-100411,2025-02-01,2025-02-03,Standard Class,Ho-10677,Home Office,United States,Florida,South,Office Supplies,Appliances,36.07,1,0.0,9.93
413,CA-2026-100412,2025-02-02,2025-02-07,Standard Class,Co-10779,Consumer,United States,Michigan,Central,Furniture,Furnishings,6.73,7,0.0,-5.83
414,CA-2026-100413,2025-02-03,2025-02-07,Same Day,Ho-10361,Home Office,United States,Oregon,West,Furniture,Tables,9.04,1,0.0,0.35
415,CA-2026-100414,2025-02-04,2025-02-05,Standard Class,Co-10467,Corporate,United States,Virginia,South,Furniture,Tables,181.67,1,0.2,-14.23
416,CA-2026-100415,2025-02-05,2025-02-10,Standard Class,Ho-10885,Home Office,United States,Texas,Central,Office Supplies,Art,126.54,2,0.0,-11.94
417,CA-2026-100416,2025-02-06,2025-02-08,Standard Class,Co-10948,Consumer,United States,Illinois,Central,Office Supplies,Paper,150.97,3,0.2,-15.24
418,CA-2026-100417,2025-02-07,2025-02-09,Second Class,Ho-10969,Home Office,United States,California,West,Furniture,Chairs,6.5,1,0.0,0.87
419,CA-2026-100418,2025-02-08,2025-02-13,Second Class,Co-10336,Corporate,United States,Georgia,South,Office Supplies,Binders,114.87,9,0.0,48.43
420,CA-2026-100419,2025-02-09,2025-02-13,Standard Class,Co-10826,Consumer,United States,Michigan,Central,Technology,Accessories,258.22,8,0.0,761.52
421,CA-2026-100420,2025-02-10,2025-02-12,Standard Class,Ho-10465,Home Office,United States,Michigan,Central,Furniture,Tables,121.93,5,0.0,-75.71
422,CA-2026-100421,2025-02-11,2025-02-15,Second Class,Co-10385,Consumer,United States,Texas,Central,Office Supplies,Appliances,268.52,2,0.0,206.34
423,CA-2026-100422,2025-02-12,2025-02-14,Second Class,Ho-10477,Home Office,United States,Arizona,West,Office Supplies,Art,58.06,5,0.2,-14.31
424,CA-2026-100423,2025-02-13,2025-02-15,Standard Class,Co-10760,Consumer,United States,Georgia,South,Furniture,Tables,340.48,6,0.3,377.13
425,CA-2026-100424,2025-02-14,2025-02-17,Same Day,Co-10929,Corporate,United States,Georgia,South,Office Supplies,Art,182.56,1,0.0,0.62
426,CA-2026-100425,2025-02-15,2025-02-17,Standard Class,Co-10475,Corporate,United States,Florida,South,Office Supplies,Binders,52.34,4,0.0,-23.9
427,CA-2026-100426,2025-02-16,2025-02-17,Standard Class,Co-10718,Consumer,United States,North Carolina,South,Technology,Copiers,59.03,9,0.0,167.21
428,CA-2026-100427,2025-02-17,2025-02-22,First Class,Co-10752,Consumer,United States,Pennsylvania,East,Technology,Accessories,202.79,2,0.3,-4.17
429,CA-2026-100428,2025-02-18,2025-02-23,Standard Class,Co-10175,Consumer,United States,Massachusetts,East,Office Supplies,Binders,359.32,5,0.0,350.9
430,CA-2026-100429,2025-02-19,2025-02-23,Second Class,Co-10108,Consumer,United States,Virginia,South,Office Supplies,Paper,112.44,1,0.3,11.01
431,CA-2026-100430,2025-02-20,2025-02-22,Standard Class,Co-10295,Consumer,United States,Oregon,West,Office Supplies,Storage,64.76,4,0.0,21.51
432,CA-2026-100431,2025-02-21,2025-02-22,Standard Class,Co-10906,Corporate,United States,New York,East,Office Supplies,Binders,408.5,4,0.0,159.3
433,CA-2026-100432,2025-02-22,2025-02-26,Same Day,Co-10891,Consumer,United States,Michigan,Central,Office Supplies,Storage,226.29,6,0.3,227.48
434,CA-2026-100433,2025-02-23,2025-02-26,Standard Class,Co-10992,Consumer,United States,Massachusetts,East,Furniture,Tables,123.87,9,0.0,-164.25
435,CA-2026-100434,2025-02-24,2025-02-28,First Class,Co-10729,Corporate,United States,Texas,Central,Office Supplies,Appliances,138.85,3,0.0,83.69
436,CA-2026-100435,2025-02-25,2025-03-01,Standard Class,Co-10389,Consumer,United States,Florida,South,Office Supplies,Appliances,50.7,9,0.0,154.0
437,CA-2026-100436,2025-02-26,2025-02-28,Standard Class,Ho-10160,Home Office,United States,Massachusetts,East,Office Supplies,Paper,202.13,6,0.0,-200.51
438,CA-2026-100437,2025-02-27,2025-03-02,Standard Class,Ho-10488,Home Office,United States,Washington,West,Technology,Accessories,93.86,7,0.0,-75.96
439,CA-2026-100438,2025-02-27,2025-03-03,Second Class,Co-10946,Corporate,United States,Pennsylvania,East,Furniture,Bookcases,1092.29,2,0.1,452.17
440,CA-2026-100439,2025-02-28,2025-03-01,Standard Class,Co-10917,Corporate,United States,New York,East,Office Supplies,Paper,135.86,6,0.2,40.67
441,CA-2026-100440,2025-03-01,2025-03-02,First Class,Ho-10662,Home Office,United States,Ohio,East,Furniture,Bookcases,138.06,6,0.0,34.9
442,CA-2026-100441,2025-03-02,2025-03-07,Standard Class,Co-10663,Consumer,United States,North Carolina,South,Office Supplies,Binders,171.87,2,0.3,-28.35
443,CA-2026-100442,2025-03-03,2025-03-06,Same Day,Co-10733,Consumer,United States,Oregon,West,Office Supplies,Art,502.2,2,0.0,104.52
444,CA-2026-100443,2025-03-04,2025-03-07,Standard Class,Co-10778,Consumer,United States,Pennsylvania,East,Office Supplies,Paper,327.71,2,0.0,-81.32
445,CA-2026-100444,2025-03-05,2025-03-10,First Class,Co-10107,Corporate,United States,Washington,West,Office Supplies,Art,124.98,1,0.0,10.74
446,CA-2026-100445,2025-03-06,2025-03-10,Second Class,Co-10468,Consumer,United States,Georgia,South,Office Supplies,Art,258.67,5,0.0,333.9
447,CA-2026-100446,2025-03-07,2025-03-10,Second Class,Co-10144,Corporate,United States,Indiana,Central,Office Supplies,Binders,181.49,8,0.0,-65.4
448,CA-2026-100447,2025-03-08,2025-03-09,First Class,Ho-10443,Home Office,United States,Pennsylvania,East,Office Supplies,Storage,140.6,2,0.5,12.44
449,CA-2026-100448,2025-03-09,2025-03-10,Second Class,Ho-10856,Home Office,United States,Washington,West,Office Supplies,Binders,47.72,5,0.0,94.3
450,CA-2026-100449,2025-03-10,2025-03-12,Second Class,Co-10895,Corporate,United States,Oregon,West,Technology,Accessories,129.7,8,0.0,219.96
451,CA-2026-100450,2025-03-11,2025-03-14,Standard Class,Co-10474,Consumer,United States,Virginia,South,Furniture,Chairs,61.42,5,0.0,93.61
452,CA-2026-100451,2025-03-12,2025-03-16,Standard Class,Ho-10718,Home Office,United States,Pennsylvania,East,Furniture,Furnishings,497.65,2,0.2,38.94
453,CA-2026-100452,2025-03-13,2025-03-18,First Class,Co-10126,Corporate,United States,Illinois,Central,Office Supplies,Binders,86.72,3,0.3,47.48
454,CA-2026-100453,2025-03-14,2025-03-19,Second Class,Co-10292,Consumer,United States,Arizona,West,Technology,Machines,613.41,6,0.0,-646.64
455,CA-2026-100454,2025-03-15,2025-03-19,Second Class,Co-10948,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,157.31,5,0.0,-99.3
456,CA-2026-100455,2025-03-16,2025-03-18,Standard Class,Ho-10456,Home Office,United States,Indiana,Central,Furniture,Tables,204.69,4,0.0,-63.99
457,CA-2026-100456,2025-03-17,2025-03-22,Standard Class,Co-10161,Corporate,United States,Arizona,West,Office Supplies,Paper,161.59,4,0.0,26.61
458,CA-2026-100457,2025-03-18,2025-03-21,Standard Class,Ho-10161,Home Office,United States,Oregon,West,Office Supplies,Storage,32.71,5,0.0,50.28
459,CA-2026-100458,2025-03-19,2025-03-21,Second Class,Ho-10521,Home Office,United States,Texas,Central,Furniture,Bookcases,99.26,2,0.0,1.54
460,CA-2026-100459,2025-03-20,2025-03-23,Standard Class,Co-10893,Corporate,United States,Indiana,Central,Office Supplies,Binders,25.88,9,0.0,44.9
461,CA-2026-100460,2025-03-21,2025-03-22,Standard Class,Co-10732,Corporate,United States,Georgia,South,Technology,Phones,200.08,2,0.0,90.27
462,CA-2026-100461,2025-03-22,2025-03-24,Standard Class,Co-10891,Consumer,United States,New York,East,Office Supplies,Art,123.43,2,0.0,37.45
463,CA-2026-100462,2025-03-23,2025-03-28,Standard Class,Co-10650,Consumer,United States,Pennsylvania,East,Office Supplies,Appliances,306.0,9,0.3,27.65
464,CA-2026-100463,2025-03-24,2025-03-26,Standard Class,Co-10479,Consumer,United States,Florida,South,Office Supplies,Paper,54.81,3,0.3,16.83
465,CA-2026-100464,2025-03-25,2025-03-27,Standard Class,Co-10376,Corporate,United States,Arizona,West,Furniture,Chairs,40.96,7,0.0,1.54
466,CA-2026-100465,2025-03-26,2025-03-28,Second Class,Co-10705,Corporate,United States,Indiana,Central,Technology,Accessories,109.29,4,0.0,-65.43
467,CA-2026-100466,2025-03-27,2025-03-29,Standard Class,Ho-10530,Home Office,United States,Indiana,Central,Office Supplies,Binders,527.33,6,0.0,1251.93
468,CA-2026-100467,2025-03-28,2025-03-31,Standard Class,Co-10214,Consumer,United States,Indiana,Central,Office Supplies,Paper,252.87,4,0.0,-125.11
469,CA-2026-100468,2025-03-29,2025-03-30,Standard Class,Co-10787,Corporate,United States,Arizona,West,Office Supplies,Appliances,113.57,7,0.2,-99.59
470,CA-2026-100469,2025-03-29,2025-04-02,Standard Class,Co-10220,Corporate,United States,Michigan,Central,Office Supplies,Binders,150.66,1,0.0,49.28
471,CA-2026-100470,2025-03-30,2025-04-01,Standard Class,Co-10624,Corporate,United States,Indiana,Central,Office Supplies,Art,22.59,3,0.3,-0.9
472,CA-2026-100471,2025-03-31,2025-04-05,Standard Class,Co-10998,Corporate,United States,Georgia,South,Furniture,Bookcases,839.36,3,0.3,335.22
473,CA-2026-100472,2025-04-01,2025-04-03,Second Class,Co-10515,Consumer,United States,Washington,West,Technology,Copiers,224.57,1,0.0,-0.58
474,CA-2026-100473,2025-04-02,2025-04-07,Standard Class,Co-10262,Corporate,United States,Massachusetts,East,Technology,Accessories,72.21,6,0.0,15.11
475,CA-2026-100474,2025-04-03,2025-04-06,Second Class,Co-10886,Consumer,United States,Virginia,South,Office Supplies,Appliances,181.29,9,0.0,-69.72
476,CA-2026-100475,2025-04-04,2025-04-09,First Class,Co-10787,Consumer,United States,Florida,South,Technology,Accessories,28.19,8,0.0,1.31
477,CA-2026-100476,2025-04-05,2025-04-09,Second Class,Co-10436,Consumer,United States,Pennsylvania,East,Furniture,Tables,680.32,7,0.0,221.06
478,CA-2026-100477,2025-04-06,2025-04-07,Standard Class,Co-10478,Corporate,United States,Virginia,South,Office Supplies,Appliances,43.42,8,0.0,80.67
479,CA-2026-100478,2025-04-07,2025-04-12,Standard Class,Ho-10423,Home Office,United States,Arizona,West,Office Supplies,Art,213.84,6,0.3,96.03
480,CA-2026-100479,2025-04-08,2025-04-13,Standard Class,Co-10272,Corporate,United States,Illinois,Central,Office Supplies,Appliances,61.33,9,0.0,202.1
481,CA-2026-100480,2025-04-09,2025-04-10,Standard Class,Co-10886,Corporate,United States,Oregon,West,Office Supplies,Binders,257.86,3,0.0,-135.28
482,CA-2026-100481,2025-04-10,2025-04-14,Same Day,Co-10163,Corporate,United States,Massachusetts,East,Office Supplies,Art,304.96,9,0.1,251.57
483,CA-2026-100482,2025-04-11,2025-04-13,Standard Class,Co-10200,Corporate,United States,New York,East,Furniture,Chairs,228.82,4,0.1,124.0
484,CA-2026-100483,2025-04-12,2025-04-17,Standard Class,Co-10421,Consumer,United States,Virginia,South,Office Supplies,Storage,195.64,7,0.0,482.22
485,CA-2026-100484,2025-04-13,2025-04-14,Second Class,Co-10165,Consumer,United States,California,West,Furniture,Tables,451.0,9,0.3,-484.46
486,CA-2026-100485,2025-04-14,2025-04-17,Second Class,Co-10942,Consumer,United States,California,West,Office Supplies,Binders,21.38,2,0.0,6.16
487,CA-2026-100486,2025-04-15,2025-04-16,Standard Class,Co-10656,Consumer,United States,Massachusetts,East,Furniture,Tables,85.37,2,0.0,53.3
488,CA-2026-100487,2025-04-16,2025-04-19,Standard Class,Co-10698,Consumer,United States,Arizona,West,Furniture,Furnishings,62.08,9,0.0,-30.64
489,CA-2026-100488,2025-04-17,2025-04-21,Standard Class,Co-10557,Consumer,United States,New York,East,Office Supplies,Paper,889.8,3,0.0,869.62
490,CA-2026-100489,2025-04-18,2025-04-20,Standard Class,Co-10678,Consumer,United States,Washington,West,Office Supplies,Appliances,103.66,9,0.2,-140.74
491,CA-2026-100490,2025-04-19,2025-04-20,Standard Class,Ho-10552,Home Office,United States,Washington,West,Technology,Machines,268.81,5,0.1,289.68
492,CA-2026-100491,2025-04-20,2025-04-25,Standard Class,Co-10358,Consumer,United States,Arizona,West,Office Supplies,Paper,235.86,6,0.2,407.42
493,CA-2026-100492,2025-04-21,2025-04-25,Standard Class,Co-10816,Consumer,United States,Ohio,East,Office Supplies,Art,52.67,2,0.0,20.47
494,CA-2026-100493,2025-04-22,2025-04-23,Standard Class,Co-10525,Consumer,United States,North Carolina,South,Technology,Accessories,59.62,8,0.0,30.25
495,CA-2026-100494,2025-04-23,2025-04-28,Standard Class,Co-10277,Corporate,United States,Arizona,West,Office Supplies,Storage,71.06,9,0.0,-110.69
496,CA-2026-100495,2025-04-24,2025-04-25,Standard Class,Co-10379,Consumer,United States,Pennsylvania,East,Furniture,Tables,110.91,2,0.0,78.1
497,CA-2026-100496,2025-04-25,2025-04-28,Standard Class,Co-10443,Consumer,United States,Ohio,East,Office Supplies,Appliances,58.4,6,0.1,25.92
498,CA-2026-100497,2025-04-26,2025-04-27,Second Class,Co-10116,Corporate,United States,Arizona,West,Technology,Accessories,8.97,6,0.2,-7.86
499,CA-2026-100498,2025-04-27,2025-04-28,First Class,Co-10395,Consumer,United States,Oregon,West,Office Supplies,Storage,428.04,8,0.0,732.44
500,CA-2026-100499,2025-04-28,2025-04-29,Standard Class,Co-10301,Consumer,United States,Virginia,South,Furniture,Tables,679.0,5,0.0,302.5
501,CA-2026-100500,2025-04-28,2025-05-02,Standard Class,Co-10783,Consumer,United States,Ohio,East,Furniture,Bookcases,88.58,9,0.0,-99.97
502,CA-2026-100501,2025-04-29,2025-04-30,Standard Class,Co-10873,Consumer,United States,Pennsylvania,East,Furniture,Bookcases,87.65,1,0.0,-6.26
503,CA-2026-100502,2025-04-30,2025-05-05,Second Class,Co-10293,Consumer,United States,Illinois,Central,Office Supplies,Paper,6.42,9,0.0,-9.32
504,CA-2026-100503,2025-05-01,2025-05-04,Second Class,Co-10248,Consumer,United States,Ohio,East,Office Supplies,Art,233.04,7,0.0,235.84
505,CA-2026-100504,2025-05-02,2025-05-05,Standard Class,Ho-10474,Home Office,United States,Georgia,South,Furniture,Furnishings,354.1,4,0.0,245.35
506,CA-2026-100505,2025-05-03,2025-05-04,First Class,Co-10987,Corporate,United States,Michigan,Central,Technology,Accessories,36.71,3,0.0,11.39
507,CA-2026-100506,2025-05-04,2025-05-08,Standard Class,Co-10134,Corporate,United States,Indiana,Central,Office Supplies,Appliances,39.79,6,0.0,69.3
508,CA-2026-100507,2025-05-05,2025-05-09,Standard Class,Co-10468,Consumer,United States,Illinois,Central,Office Supplies,Paper,317.21,1,0.0,100.43
509,CA-2026-100508,2025-05-06,2025-05-11,Second Class,Ho-10128,Home Office,United States,Arizona,West,Technology,Machines,196.57,3,0.1,89.89
510,CA-2026-100509,2025-05-07,2025-05-08,First Class,Co-10874,Consumer,United States,Washington,West,Furniture,Tables,14.18,2,0.0,-5.45
511,CA-2026-100510,2025-05-08,2025-05-11,Second Class,Co-10320,Consumer,United States,New York,East,Office Supplies,Paper,199.86,9,0.5,195.29
512,CA-2026-100511,2025-05-09,2025-05-13,First Class,Co-10152,Corporate,United States,Indiana,Central,Office Supplies,Appliances,78.9,3,0.0,12.02
513,CA-2026-100512,2025-05-10,2025-05-11,Standard Class,Co-10890,Consumer,United States,North Carolina,South,Technology,Accessories,97.0,2,0.0,27.03
514,CA-2026-100513,2025-05-11,2025-05-15,First Class,Co-10452,Consumer,United States,Washington,West,Office Supplies,Appliances,298.7,4,0.0,226.35
515,CA-2026-100514,2025-05-12,2025-05-16,Standard Class,Co-10491,Corporate,United States,Virginia,South,Furniture,Bookcases,338.13,2,0.0,6.86
516,CA-2026-100515,2025-05-13,2025-05-16,First Class,Ho-10175,Home Office,United States,Virginia,South,Technology,Phones,107.28,1,0.2,30.06
517,CA-2026-100516,2025-05-14,2025-05-16,Standard Class,Co-10593,Consumer,United States,Washington,West,Furniture,Bookcases,593.07,6,0.0,-425.64
518,CA-2026-100517,2025-05-15,2025-05-20,First Class,Co-10787,Corporate,United States,Arizona,West,Technology,Accessories,109.33,8,0.3,124.23
519,CA-2026-100518,2025-05-16,2025-05-21,Standard Class,Ho-10621,Home Office,United States,Oregon,West,Technology,Machines,300.54,2,0.3,-83.05
520,CA-2026-100519,2025-05-17,2025-05-20,Second Class,Co-10216,Consumer,United States,Arizona,West,Furniture,Bookcases,137.28,9,0.0,438.35
521,CA-2026-100520,2025-05-18,2025-05-22,Standard Class,Co-10379,Consumer,United States,Indiana,Central,Office Supplies,Binders,460.64,3,0.0,-183.1
522,CA-2026-100521,2025-05-19,2025-05-20,Second Class,Co-10829,Consumer,United States,Indiana,Central,Furniture,Tables,481.67,8,0.1,-496.17
523,CA-2026-100522,2025-05-20,2025-05-24,Standard Class,Co-10274,Consumer,United States,Illinois,Central,Office Supplies,Art,23.3,8,0.0,-0.04
524,CA-2026-100523,2025-05-21,2025-05-24,Standard Class,Co-10845,Consumer,United States,Michigan,Central,Office Supplies,Binders,556.32,3,0.1,36.26
525,CA-2026-100524,2025-05-22,2025-05-27,Standard Class,Ho-10863,Home Office,United States,New York,East,Office Supplies,Storage,354.21,3,0.0,-75.89
526,CA-2026-100525,2025-05-23,2025-05-27,Standard Class,Co-10394,Corporate,United States,Texas,Central,Technology,Machines,318.38,6,0.0,288.59
527,CA-2026-100526,2025-05-24,2025-05-29,First Class,Co-10550,Corporate,United States,Oregon,West,Office Supplies,Art,49.86,1,0.0,3.28
528,CA-2026-100527,2025-05-25,2025-05-26,Standard Class,Co-10933,Consumer,United States,Georgia,South,Office Supplies,Binders,332.07,4,0.0,-238.42
529,CA-2026-100528,2025-05-26,2025-05-31,Same Day,Ho-10617,Home Office,United States,Michigan,Central,Technology,Phones,384.6,1,0.3,-2.21
530,CA-2026-100529,2025-05-27,2025-06-01,Standard Class,Ho-10120,Home Office,United States,Pennsylvania,East,Technology,Phones,73.26,3,0.0,62.91
531,CA-2026-100530,2025-05-28,2025-05-30,Standard Class,Ho-10172,Home Office,United States,California,West,Furniture,Tables,613.4,9,0.2,944.34
532,CA-2026-100531,2025-05-28,2025-05-30,Second Class,Co-10941,Consumer,United States,Georgia,South,Technology,Machines,15.23,5,0.0,17.89
533,CA-2026-100532,2025-05-29,2025-05-31,Second Class,Co-10135,Corporate,United States,North Carolina,South,Furniture,Tables,37.48,5,0.0,41.02
534,CA-2026-100533,2025-05-30,2025-06-04,Standard Class,Co-10606,Consumer,United States,Texas,Central,Technology,Copiers,159.26,4,0.0,-8.55
535,CA-2026-100534,2025-05-31,2025-06-03,Standard Class,Co-10998,Consumer,United States,Virginia,South,Furniture,Chairs,176.51,3,0.0,-74.24
536,CA-2026-100535,2025-06-01,2025-06-06,Second Class,Co-10332,Consumer,United States,Illinois,Central,Furniture,Bookcases,212.21,5,0.0,-38.75
537,CA-2026-100536,2025-06-02,2025-06-05,Standard Class,Co-10827,Corporate,United States,Texas,Central,Office Supplies,Binders,8.42,4,0.0,10.07
538,CA-2026-100537,2025-06-03,2025-06-06,Same Day,Co-10596,Corporate,United States,Washington,West,Office Supplies,Binders,650.62,8,0.2,1616.8
539,CA-2026-100538,2025-06-04,2025-06-06,Same Day,Co-10305,Consumer,United States,California,West,Office Supplies,Art,14.12,4,0.0,5.44
540,CA-2026-100539,2025-06-05,2025-06-09,Second Class,Co-10525,Consumer,United States,New York,East,Furniture,Furnishings,35.88,8,0.0,-55.74
541,CA-2026-100540,2025-06-06,2025-06-07,Standard Class,Co-10143,Consumer,United States,Arizona,West,Office Supplies,Art,7.82,6,0.2,-4.35
542,CA-2026-100541,2025-06-07,2025-06-09,Second Class,Co-10190,Consumer,United States,Washington,West,Technology,Phones,172.34,5,0.2,-4.65
543,CA-2026-100542,2025-06-08,2025-06-10,Standard Class,Co-10927,Consumer,United States,Michigan,Central,Office Supplies,Appliances,543.44,4,0.0,319.87
544,CA-2026-100543,2025-06-09,2025-06-13,Standard Class,Co-10569,Consumer,United States,Arizona,West,Furniture,Chairs,224.29,4,0.0,-139.01
